created_at,reviewer_name,review_text,rating_overall,like_count,restaurant_name,city,primary_cuisine,date,year_month,day_of_week,hour_of_day,restaurant_review_count,restaurant_overall_rating
2023-03-17 22:22:00,user_796,Packaging was neat.,4,388,Spice Villa,Chennai,street food,2023-03-17,2023-03,4,22,6366,2.99
2023-10-28 04:19:00,user_1040,Packaging was neat. gravy lacked flavor. food arrived cold.,5,479,Curry Nation,Bangalore,pizza,2023-10-28,2023-10,5,4,6394,2.99
2023-04-02 01:11:00,user_855,Food arrived cold. food spilled during delivery. rice was undercooked.,3,467,Urban Tadka,Pune,curry,2023-04-02,2023-04,6,1,6131,2.98
2023-06-18 19:28:00,user_800,Fries were soggy. portion size was generous.,2,133,Spice Villa,Bangalore,biryani,2023-06-18,2023-06,6,19,6366,2.99
2023-10-04 07:12:00,user_47,Paneer curry was too salty. chicken biryani was perfectly cooked.,3,179,Biryani Blues,Hyderabad,chinese,2023-10-04,2023-10,2,7,6349,3.0
2023-03-31 20:11:00,user_445,Oil was excessive. delivery was late. fries were soggy.,5,393,Pizza Junction,Chennai,south indian,2023-03-31,2023-03,4,20,6182,2.99
2023-04-12 22:31:00,user_136,Dessert was fresh and tasty.,5,378,Masala Magic,Mumbai,curry,2023-04-12,2023-04,2,22,6192,2.96
2023-02-15 18:12:00,user_617,Gravy lacked flavor. portion size was generous. food arrived cold.,2,20,The Hungry Fork,Delhi,north indian,2023-02-15,2023-02,2,18,6185,3.02
2023-05-18 15:57:00,user_864,Dessert was fresh and tasty. spices were well balanced.,4,350,Spice Villa,Kolkata,curry,2023-05-18,2023-05,3,15,6366,2.99
2023-09-06 16:25:00,user_1890,Chicken biryani was perfectly cooked. dessert was fresh and tasty.,2,14,Urban Tadka,Chennai,curry,2023-09-06,2023-09,2,16,6131,2.98
2023-12-01 06:30:00,user_753,Fries were soggy. paneer curry was too salty.,2,96,The Hungry Fork,Mumbai,curry,2023-12-01,2023-12,4,6,6185,3.02
2023-05-22 21:32:00,user_647,Chicken biryani was perfectly cooked. gravy lacked flavor. food arrived cold.,4,331,Wok & Roll,Delhi,street food,2023-05-22,2023-05,0,21,6201,3.01
2023-10-03 11:34:00,user_1998,Portion size was generous.,1,78,Curry Nation,Chennai,street food,2023-10-03,2023-10,1,11,6394,2.99
2023-02-07 02:45:00,user_58,Food spilled during delivery.,3,85,Urban Tadka,Delhi,south indian,2023-02-07,2023-02,1,2,6131,2.98
2023-11-03 10:49:00,user_1761,Chicken biryani was perfectly cooked. oil was excessive.,4,366,Curry Nation,Pune,north indian,2023-11-03,2023-11,4,10,6394,2.99
2023-11-07 07:24:00,user_1389,Portion size was generous. fries were soggy. packaging was neat.,5,226,The Hungry Fork,Delhi,chinese,2023-11-07,2023-11,1,7,6185,3.02
2023-03-14 05:14:00,user_1086,Food arrived cold.,4,134,Wok & Roll,Kolkata,north indian,2023-03-14,2023-03,1,5,6201,3.01
2023-04-17 18:53:00,user_1707,Portion size was generous.,2,275,Curry Nation,Pune,pizza,2023-04-17,2023-04,0,18,6394,2.99
2023-05-20 20:43:00,user_657,Naan was rubbery.,3,384,Spice Villa,Kolkata,pizza,2023-05-20,2023-05,5,20,6366,2.99
2023-05-03 18:55:00,user_1160,Dessert was fresh and tasty.,1,261,The Hungry Fork,Chennai,south indian,2023-05-03,2023-05,2,18,6185,3.02
2023-08-08 01:46:00,user_8,Portion size was generous. taste was amazing.,1,334,Biryani Blues,Bangalore,street food,2023-08-08,2023-08,1,1,6349,3.0
2023-09-18 07:47:00,user_1928,Packaging was neat. taste was amazing.,1,485,Pizza Junction,Pune,chinese,2023-09-18,2023-09,0,7,6182,2.99
2023-10-09 17:40:00,user_1038,Chicken biryani was perfectly cooked.,2,436,Biryani Blues,Hyderabad,south indian,2023-10-09,2023-10,0,17,6349,3.0
2023-01-13 03:25:00,user_1587,Spices were well balanced. food arrived cold. gravy lacked flavor.,2,171,Pizza Junction,Kolkata,street food,2023-01-13,2023-01,4,3,6182,2.99
2023-12-07 06:41:00,user_1249,Dessert was fresh and tasty. naan was rubbery.,2,270,Wok & Roll,Kolkata,curry,2023-12-07,2023-12,3,6,6201,3.01
2023-07-29 17:50:00,user_252,Rice was undercooked. delivery was late. fries were soggy.,2,104,Curry Nation,Pune,pizza,2023-07-29,2023-07,5,17,6394,2.99
2023-02-21 15:08:00,user_1311,Gravy lacked flavor. packaging was neat. taste was amazing.,5,277,Biryani Blues,Kolkata,biryani,2023-02-21,2023-02,1,15,6349,3.0
2023-05-03 08:48:00,user_1102,Naan was rubbery. packaging was neat. chicken biryani was perfectly cooked.,3,473,Curry Nation,Hyderabad,north indian,2023-05-03,2023-05,2,8,6394,2.99
2023-01-10 02:40:00,user_1604,Food spilled during delivery. rice was undercooked.,2,43,Spice Villa,Mumbai,curry,2023-01-10,2023-01,1,2,6366,2.99
2023-03-11 04:47:00,user_63,Portion size was generous. paneer curry was too salty.,4,102,Urban Tadka,Delhi,north indian,2023-03-11,2023-03,5,4,6131,2.98
2023-11-26 23:43:00,user_1585,Delivery was late.,5,484,Masala Magic,Pune,pizza,2023-11-26,2023-11,6,23,6192,2.96
2023-03-30 23:28:00,user_1073,Spices were well balanced. rice was undercooked.,4,245,The Hungry Fork,Bangalore,chinese,2023-03-30,2023-03,3,23,6185,3.02
2023-07-31 08:43:00,user_714,Dessert was fresh and tasty. gravy lacked flavor.,1,68,Urban Tadka,Mumbai,curry,2023-07-31,2023-07,0,8,6131,2.98
2023-11-05 18:32:00,user_35,Naan was rubbery. delivery was late.,1,267,Curry Nation,Chennai,pizza,2023-11-05,2023-11,6,18,6394,2.99
2023-11-18 20:37:00,user_1534,Taste was amazing. paneer curry was too salty. rice was undercooked.,3,241,Masala Magic,Mumbai,biryani,2023-11-18,2023-11,5,20,6192,2.96
2023-08-07 03:44:00,user_122,Fries were soggy.,5,312,Masala Magic,Kolkata,street food,2023-08-07,2023-08,0,3,6192,2.96
2023-08-26 18:21:00,user_1787,Dessert was fresh and tasty. delivery was late.,3,102,Biryani Blues,Hyderabad,pizza,2023-08-26,2023-08,5,18,6349,3.0
2023-02-28 18:18:00,user_206,Paneer curry was too salty.,3,387,Spice Villa,Bangalore,street food,2023-02-28,2023-02,1,18,6366,2.99
2023-12-09 22:15:00,user_516,Delivery was late. fries were soggy.,5,440,Spice Villa,Chennai,pizza,2023-12-09,2023-12,5,22,6366,2.99
2023-11-02 19:30:00,user_1545,Naan was rubbery. fries were soggy.,2,54,Pizza Junction,Kolkata,north indian,2023-11-02,2023-11,3,19,6182,2.99
2023-01-04 05:48:00,user_175,Portion size was generous.,2,365,Masala Magic,Bangalore,chinese,2023-01-04,2023-01,2,5,6192,2.96
2023-03-17 01:27:00,user_1959,Spices were well balanced. fries were soggy.,1,64,The Hungry Fork,Mumbai,north indian,2023-03-17,2023-03,4,1,6185,3.02
2023-11-28 09:53:00,user_1708,Oil was excessive. food spilled during delivery. packaging was neat.,1,392,The Hungry Fork,Bangalore,chinese,2023-11-28,2023-11,1,9,6185,3.02
2023-06-02 18:52:00,user_570,Paneer curry was too salty. portion size was generous. fries were soggy.,2,25,The Hungry Fork,Mumbai,curry,2023-06-02,2023-06,4,18,6185,3.02
2023-06-10 11:21:00,user_1935,Oil was excessive. rice was undercooked. portion size was generous.,4,296,Wok & Roll,Bangalore,street food,2023-06-10,2023-06,5,11,6201,3.01
2023-02-11 06:57:00,user_433,Chicken biryani was perfectly cooked. packaging was neat. gravy lacked flavor.,3,291,Biryani Blues,Pune,street food,2023-02-11,2023-02,5,6,6349,3.0
2023-10-13 04:03:00,user_242,Fries were soggy. dessert was fresh and tasty. paneer curry was too salty.,2,142,Curry Nation,Bangalore,street food,2023-10-13,2023-10,4,4,6394,2.99
2023-10-14 05:17:00,user_1764,Chicken biryani was perfectly cooked. paneer curry was too salty. food arrived cold.,3,379,Pizza Junction,Delhi,pizza,2023-10-14,2023-10,5,5,6182,2.99
2023-04-26 08:05:00,user_865,Chicken biryani was perfectly cooked. taste was amazing. food arrived cold.,5,441,Masala Magic,Pune,biryani,2023-04-26,2023-04,2,8,6192,2.96
2023-05-15 20:07:00,user_1603,Packaging was neat.,5,229,Spice Villa,Chennai,street food,2023-05-15,2023-05,0,20,6366,2.99
2023-08-05 19:35:00,user_1797,Spices were well balanced.,1,432,Masala Magic,Hyderabad,north indian,2023-08-05,2023-08,5,19,6192,2.96
2023-03-28 02:37:00,user_1285,Portion size was generous. paneer curry was too salty.,4,25,Wok & Roll,Delhi,biryani,2023-03-28,2023-03,1,2,6201,3.01
2023-10-14 17:55:00,user_1172,Food arrived cold. paneer curry was too salty. fries were soggy.,4,437,Biryani Blues,Mumbai,curry,2023-10-14,2023-10,5,17,6349,3.0
2023-05-22 08:20:00,user_882,Chicken biryani was perfectly cooked.,4,263,Wok & Roll,Delhi,pizza,2023-05-22,2023-05,0,8,6201,3.01
2023-10-26 22:09:00,user_853,Oil was excessive.,2,395,Urban Tadka,Delhi,pizza,2023-10-26,2023-10,3,22,6131,2.98
2023-05-05 17:17:00,user_1181,Chicken biryani was perfectly cooked. taste was amazing.,1,181,Masala Magic,Pune,street food,2023-05-05,2023-05,4,17,6192,2.96
2023-10-30 06:03:00,user_404,Delivery was late. paneer curry was too salty. packaging was neat.,5,408,Masala Magic,Chennai,south indian,2023-10-30,2023-10,0,6,6192,2.96
2023-04-29 21:02:00,user_1760,Gravy lacked flavor. portion size was generous.,4,315,Curry Nation,Kolkata,north indian,2023-04-29,2023-04,5,21,6394,2.99
2023-09-03 03:08:00,user_712,Fries were soggy. dessert was fresh and tasty. portion size was generous.,5,359,Curry Nation,Kolkata,chinese,2023-09-03,2023-09,6,3,6394,2.99
2023-05-14 00:36:00,user_1190,Rice was undercooked.,2,397,Spice Villa,Kolkata,pizza,2023-05-14,2023-05,6,0,6366,2.99
2023-11-14 23:09:00,user_1151,Spices were well balanced. fries were soggy.,5,85,The Hungry Fork,Delhi,street food,2023-11-14,2023-11,1,23,6185,3.02
2023-09-20 21:04:00,user_343,Dessert was fresh and tasty. food spilled during delivery. rice was undercooked.,5,315,Pizza Junction,Bangalore,pizza,2023-09-20,2023-09,2,21,6182,2.99
2023-05-07 19:14:00,user_1760,Gravy lacked flavor.,4,104,Curry Nation,Kolkata,pizza,2023-05-07,2023-05,6,19,6394,2.99
2023-04-04 05:28:00,user_1018,Portion size was generous. naan was rubbery.,3,191,Wok & Roll,Delhi,biryani,2023-04-04,2023-04,1,5,6201,3.01
2023-02-06 21:17:00,user_498,Spices were well balanced. naan was rubbery. food arrived cold.,5,157,Masala Magic,Hyderabad,south indian,2023-02-06,2023-02,0,21,6192,2.96
2023-08-12 21:55:00,user_1131,Delivery was late. dessert was fresh and tasty.,2,206,Biryani Blues,Hyderabad,biryani,2023-08-12,2023-08,5,21,6349,3.0
2023-07-02 12:32:00,user_729,Food arrived cold. chicken biryani was perfectly cooked.,1,242,Wok & Roll,Kolkata,biryani,2023-07-02,2023-07,6,12,6201,3.01
2023-10-08 12:33:00,user_1599,Food arrived cold.,1,196,Masala Magic,Mumbai,chinese,2023-10-08,2023-10,6,12,6192,2.96
2023-06-10 13:34:00,user_309,Food spilled during delivery. dessert was fresh and tasty.,1,57,Urban Tadka,Delhi,chinese,2023-06-10,2023-06,5,13,6131,2.98
2023-01-24 10:00:00,user_434,Rice was undercooked. portion size was generous.,2,460,Curry Nation,Pune,curry,2023-01-24,2023-01,1,10,6394,2.99
2023-08-02 11:00:00,user_939,Packaging was neat.,4,187,Biryani Blues,Bangalore,north indian,2023-08-02,2023-08,2,11,6349,3.0
2023-08-23 05:01:00,user_1515,Portion size was generous.,3,88,Curry Nation,Chennai,street food,2023-08-23,2023-08,2,5,6394,2.99
2023-11-16 07:32:00,user_1050,Portion size was generous. naan was rubbery. oil was excessive.,3,290,Wok & Roll,Pune,biryani,2023-11-16,2023-11,3,7,6201,3.01
2023-06-10 09:36:00,user_846,Packaging was neat.,2,427,Masala Magic,Chennai,biryani,2023-06-10,2023-06,5,9,6192,2.96
2023-11-20 23:10:00,user_1536,Chicken biryani was perfectly cooked.,3,475,Spice Villa,Pune,curry,2023-11-20,2023-11,0,23,6366,2.99
2023-09-07 09:26:00,user_1407,Naan was rubbery. rice was undercooked. spices were well balanced.,1,47,Urban Tadka,Mumbai,north indian,2023-09-07,2023-09,3,9,6131,2.98
2023-10-19 09:06:00,user_1345,Packaging was neat. dessert was fresh and tasty.,1,392,The Hungry Fork,Mumbai,south indian,2023-10-19,2023-10,3,9,6185,3.02
2023-02-10 06:51:00,user_1141,Chicken biryani was perfectly cooked.,1,63,Pizza Junction,Chennai,biryani,2023-02-10,2023-02,4,6,6182,2.99
2023-12-04 04:56:00,user_245,Portion size was generous. naan was rubbery. rice was undercooked.,4,414,Spice Villa,Hyderabad,north indian,2023-12-04,2023-12,0,4,6366,2.99
2023-02-16 02:37:00,user_787,Fries were soggy.,3,186,Spice Villa,Bangalore,north indian,2023-02-16,2023-02,3,2,6366,2.99
2023-02-23 13:02:00,user_1245,Oil was excessive. spices were well balanced.,5,44,Pizza Junction,Bangalore,pizza,2023-02-23,2023-02,3,13,6182,2.99
2023-06-23 20:11:00,user_1571,Food arrived cold.,1,39,Masala Magic,Mumbai,south indian,2023-06-23,2023-06,4,20,6192,2.96
2023-01-30 21:53:00,user_266,Chicken biryani was perfectly cooked. portion size was generous. oil was excessive.,4,169,Spice Villa,Mumbai,biryani,2023-01-30,2023-01,0,21,6366,2.99
2023-07-14 09:45:00,user_636,Packaging was neat. food spilled during delivery. fries were soggy.,1,81,Masala Magic,Bangalore,curry,2023-07-14,2023-07,4,9,6192,2.96
2023-11-03 03:10:00,user_380,Paneer curry was too salty.,2,50,Wok & Roll,Pune,street food,2023-11-03,2023-11,4,3,6201,3.01
2023-02-11 14:26:00,user_1920,Rice was undercooked. dessert was fresh and tasty.,1,202,Pizza Junction,Bangalore,pizza,2023-02-11,2023-02,5,14,6182,2.99
2023-10-04 19:14:00,user_1879,Food spilled during delivery. taste was amazing. fries were soggy.,5,250,Biryani Blues,Delhi,biryani,2023-10-04,2023-10,2,19,6349,3.0
2023-08-31 10:25:00,user_1996,Paneer curry was too salty.,2,473,Curry Nation,Pune,curry,2023-08-31,2023-08,3,10,6394,2.99
2023-02-09 14:48:00,user_919,Chicken biryani was perfectly cooked. naan was rubbery.,5,384,Urban Tadka,Chennai,curry,2023-02-09,2023-02,3,14,6131,2.98
2023-11-06 05:14:00,user_1595,Oil was excessive.,5,101,Masala Magic,Hyderabad,street food,2023-11-06,2023-11,0,5,6192,2.96
2023-06-28 19:56:00,user_831,Oil was excessive. paneer curry was too salty. delivery was late.,2,264,Pizza Junction,Mumbai,biryani,2023-06-28,2023-06,2,19,6182,2.99
2023-04-07 08:49:00,user_1385,Food arrived cold. spices were well balanced.,1,163,Masala Magic,Pune,south indian,2023-04-07,2023-04,4,8,6192,2.96
2023-05-04 13:53:00,user_192,Chicken biryani was perfectly cooked.,1,379,Spice Villa,Delhi,pizza,2023-05-04,2023-05,3,13,6366,2.99
2023-01-07 12:36:00,user_1722,Portion size was generous.,5,190,Spice Villa,Delhi,curry,2023-01-07,2023-01,5,12,6366,2.99
2023-01-24 23:28:00,user_1921,Rice was undercooked.,5,91,Spice Villa,Kolkata,south indian,2023-01-24,2023-01,1,23,6366,2.99
2023-07-01 10:00:00,user_504,Rice was undercooked. food arrived cold. food spilled during delivery.,2,268,Curry Nation,Hyderabad,biryani,2023-07-01,2023-07,5,10,6394,2.99
2023-09-30 17:01:00,user_1366,Food spilled during delivery.,4,418,The Hungry Fork,Chennai,biryani,2023-09-30,2023-09,5,17,6185,3.02
2023-02-08 20:54:00,user_61,Packaging was neat. paneer curry was too salty. naan was rubbery.,1,292,Spice Villa,Kolkata,street food,2023-02-08,2023-02,2,20,6366,2.99
2023-04-16 16:58:00,user_1577,Chicken biryani was perfectly cooked.,1,180,Wok & Roll,Bangalore,chinese,2023-04-16,2023-04,6,16,6201,3.01
2023-09-06 20:45:00,user_454,Chicken biryani was perfectly cooked. portion size was generous.,5,326,The Hungry Fork,Bangalore,north indian,2023-09-06,2023-09,2,20,6185,3.02
2023-01-30 16:12:00,user_993,Taste was amazing. portion size was generous.,1,328,Urban Tadka,Mumbai,pizza,2023-01-30,2023-01,0,16,6131,2.98
2023-07-22 03:21:00,user_875,Naan was rubbery. dessert was fresh and tasty.,5,85,The Hungry Fork,Pune,chinese,2023-07-22,2023-07,5,3,6185,3.02
2023-06-10 13:02:00,user_1770,Taste was amazing. spices were well balanced.,4,165,Biryani Blues,Bangalore,pizza,2023-06-10,2023-06,5,13,6349,3.0
2023-09-25 07:21:00,user_1527,Portion size was generous. oil was excessive.,1,14,Urban Tadka,Bangalore,chinese,2023-09-25,2023-09,0,7,6131,2.98
2023-05-29 01:28:00,user_553,Food arrived cold. taste was amazing.,2,432,Curry Nation,Kolkata,south indian,2023-05-29,2023-05,0,1,6394,2.99
2023-10-25 18:23:00,user_1335,Taste was amazing. food spilled during delivery.,4,165,Masala Magic,Hyderabad,biryani,2023-10-25,2023-10,2,18,6192,2.96
2023-09-19 10:59:00,user_665,Packaging was neat.,3,57,The Hungry Fork,Bangalore,north indian,2023-09-19,2023-09,1,10,6185,3.02
2023-06-16 05:45:00,user_1653,Rice was undercooked.,2,404,Masala Magic,Bangalore,street food,2023-06-16,2023-06,4,5,6192,2.96
2023-02-18 16:10:00,user_1884,Food spilled during delivery.,5,451,Spice Villa,Pune,south indian,2023-02-18,2023-02,5,16,6366,2.99
2023-05-16 11:22:00,user_1456,Gravy lacked flavor. packaging was neat. naan was rubbery.,2,66,Biryani Blues,Pune,north indian,2023-05-16,2023-05,1,11,6349,3.0
2023-11-13 18:59:00,user_1121,Portion size was generous. oil was excessive.,4,159,Curry Nation,Pune,pizza,2023-11-13,2023-11,0,18,6394,2.99
2023-05-16 11:32:00,user_415,Rice was undercooked.,5,431,Spice Villa,Pune,south indian,2023-05-16,2023-05,1,11,6366,2.99
2023-11-12 07:50:00,user_1761,Chicken biryani was perfectly cooked.,5,361,Masala Magic,Delhi,street food,2023-11-12,2023-11,6,7,6192,2.96
2023-08-10 20:27:00,user_865,Fries were soggy. packaging was neat.,4,43,Masala Magic,Chennai,south indian,2023-08-10,2023-08,3,20,6192,2.96
2023-11-25 15:34:00,user_718,Oil was excessive. paneer curry was too salty.,5,463,The Hungry Fork,Chennai,curry,2023-11-25,2023-11,5,15,6185,3.02
2023-06-25 08:32:00,user_1013,Fries were soggy. oil was excessive. spices were well balanced.,3,79,Spice Villa,Chennai,biryani,2023-06-25,2023-06,6,8,6366,2.99
2023-10-29 22:11:00,user_1204,Portion size was generous.,5,274,Masala Magic,Hyderabad,street food,2023-10-29,2023-10,6,22,6192,2.96
2023-10-19 04:10:00,user_662,Delivery was late. oil was excessive.,2,105,Wok & Roll,Pune,chinese,2023-10-19,2023-10,3,4,6201,3.01
2023-03-03 03:50:00,user_97,Paneer curry was too salty. oil was excessive.,1,265,Masala Magic,Mumbai,pizza,2023-03-03,2023-03,4,3,6192,2.96
2023-02-26 17:51:00,user_558,Oil was excessive.,1,69,Biryani Blues,Chennai,pizza,2023-02-26,2023-02,6,17,6349,3.0
2023-03-22 21:49:00,user_1357,Oil was excessive. food arrived cold.,1,363,Pizza Junction,Bangalore,north indian,2023-03-22,2023-03,2,21,6182,2.99
2023-12-11 03:02:00,user_1244,Rice was undercooked.,5,441,Biryani Blues,Delhi,south indian,2023-12-11,2023-12,0,3,6349,3.0
2023-10-30 18:30:00,user_302,Food spilled during delivery. packaging was neat.,4,304,Spice Villa,Delhi,biryani,2023-10-30,2023-10,0,18,6366,2.99
2023-03-12 09:45:00,user_96,Oil was excessive. taste was amazing. naan was rubbery.,4,268,Wok & Roll,Kolkata,north indian,2023-03-12,2023-03,6,9,6201,3.01
2023-02-28 23:41:00,user_1971,Food spilled during delivery.,2,450,Urban Tadka,Delhi,south indian,2023-02-28,2023-02,1,23,6131,2.98
2023-09-13 09:21:00,user_211,Dessert was fresh and tasty. spices were well balanced. rice was undercooked.,3,146,Biryani Blues,Mumbai,north indian,2023-09-13,2023-09,2,9,6349,3.0
2023-07-11 16:16:00,user_314,Packaging was neat. chicken biryani was perfectly cooked.,2,33,Wok & Roll,Chennai,chinese,2023-07-11,2023-07,1,16,6201,3.01
2023-01-24 09:08:00,user_1585,Spices were well balanced.,4,461,Spice Villa,Hyderabad,street food,2023-01-24,2023-01,1,9,6366,2.99
2023-11-21 16:29:00,user_618,Portion size was generous. food arrived cold. delivery was late.,4,440,Pizza Junction,Kolkata,north indian,2023-11-21,2023-11,1,16,6182,2.99
2023-10-17 19:06:00,user_650,Oil was excessive.,1,113,Masala Magic,Kolkata,chinese,2023-10-17,2023-10,1,19,6192,2.96
2023-10-14 13:15:00,user_873,Fries were soggy. packaging was neat.,1,436,Masala Magic,Delhi,chinese,2023-10-14,2023-10,5,13,6192,2.96
2023-11-22 02:58:00,user_1092,Fries were soggy.,3,9,Urban Tadka,Pune,pizza,2023-11-22,2023-11,2,2,6131,2.98
2023-06-21 16:14:00,user_423,Dessert was fresh and tasty. spices were well balanced. portion size was generous.,4,382,Masala Magic,Kolkata,curry,2023-06-21,2023-06,2,16,6192,2.96
2023-07-21 02:35:00,user_274,Gravy lacked flavor. fries were soggy. packaging was neat.,5,414,Masala Magic,Delhi,biryani,2023-07-21,2023-07,4,2,6192,2.96
2023-10-30 17:34:00,user_1531,Spices were well balanced.,2,357,The Hungry Fork,Mumbai,south indian,2023-10-30,2023-10,0,17,6185,3.02
2023-11-14 12:25:00,user_1718,Naan was rubbery.,1,58,Wok & Roll,Delhi,curry,2023-11-14,2023-11,1,12,6201,3.01
2023-04-25 07:45:00,user_754,Gravy lacked flavor. delivery was late. portion size was generous.,5,223,The Hungry Fork,Mumbai,curry,2023-04-25,2023-04,1,7,6185,3.02
2023-09-10 07:20:00,user_294,Chicken biryani was perfectly cooked.,1,473,Spice Villa,Mumbai,south indian,2023-09-10,2023-09,6,7,6366,2.99
